path,name,folder,ext,lines,size_bytes
desktop/src/components/CueMakerPanel.vue,CueMakerPanel.vue,desktop,vue,65,3331
desktop/src/views/HeaderFiltersView.vue,HeaderFiltersView.vue,desktop,vue,64,3010
memory-bank/systemPatterns.md,systemPatterns.md,memory-bank,md,63,3927
memory-bank/techContext.md,techContext.md,memory-bank,md,63,2905
scss/tools/_cue-maker.scss,_cue-maker.scss,scss,scss,63,1714
game-session-overlay.html,game-session-overlay.html,Root,html,62,1861
js/language-manager/flags.js,flags.js,js,js,61,2415
webpack.config.js,webpack.config.js,Root,js,60,1368
desktop/src-tauri/src/bridge_extensions/mod.rs,mod.rs,desktop,rs,59,1850
desktop/src/main.js,main.js,desktop,js,58,1944
js/language-manager/runtime-state.js,runtime-state.js,js,js,58,1658
js/settings/library-settings-modal/llm-utils.js,llm-utils.js,js,js,55,1991
desktop/src-tauri/src/bridge_extensions/suggestions/relay/mod.rs,mod.rs,desktop,rs,54,1380
desktop/src/utils/emulator-downloads.js,emulator-downloads.js,desktop,js,54,2423
docs/release/SHIP_CHECKLIST.md,SHIP_CHECKLIST.md,docs,md,54,2084
scripts/bump-version.js,bump-version.js,scripts,js,54,1322
desktop/src-tauri/src/bridge_extensions/launcher.rs,launcher.rs,desktop,rs,53,1850
js/settings/library-settings-modal/options-resolver.js,options-resolver.js,js,js,53,3329
desktop/src/utils/tags.js,tags.js,desktop,js,51,1230
js/game-manager/launch-candidate-utils.js,launch-candidate-utils.js,js,js,51,2075
js/theme-manager/marketplace-utils.js,marketplace-utils.js,js,js,51,1753
desktop/src-tauri/Cargo.toml,Cargo.toml,desktop,toml,49,1131
docs/release/SHIP_STATUS_v1.0.0-alpha.28.md,SHIP_STATUS_v1.0.0-alpha.28.md,docs,md,49,1592
js/language-manager/data-utils.js,data-utils.js,js,js,49,1618
js/theme-manager/brand-controls-utils.js,brand-controls-utils.js,js,js,49,1870
desktop/package.json,package.json,desktop,json,45,2757
desktop/src-tauri/src/bridge_extensions/bios.rs,bios.rs,desktop,rs,45,1516
resources/MultiMonitorTool.cfg,MultiMonitorTool.cfg,resources,cfg,43,1576
desktop/src/utils/tag-categories.js,tag-categories.js,desktop,js,42,1228
js/runtime/tag-categories.js,tag-categories.js,js,js,42,1342
desktop/src-tauri/src/bridge_extensions/migration/downloads/mod.rs,mod.rs,desktop,rs,41,973
desktop/src-tauri/src/bridge_extensions/suggestions/theme.rs,theme.rs,desktop,rs,40,1097
js/theme-manager/theme-editor-mode.js,theme-editor-mode.js,js,js,40,1605
desktop/src-tauri/src/app_core/invoke/library_actions/mod.rs,mod.rs,desktop,rs,37,1180
js/game-manager/runtime-data-utils.js,runtime-data-utils.js,js,js,37,1276
desktop/src-tauri/bundle-resources/emubro-resources/help/emubro-features.md,emubro-features.md,desktop,md,34,1016
docs/help/emubro-features.md,emubro-features.md,docs,md,34,982
emubro-resources/help/emubro-features.md,emubro-features.md,emubro-resources,md,34,1016
js/theme-manager/editor-utils.js,editor-utils.js,js,js,34,1408
js/runtime/game-session-overlay-window.js,game-session-overlay-window.js,js,js,33,849
js/game-manager/game-utils.js,game-utils.js,js,js,32,947
desktop/src-tauri/src/app_core/invoke/library_actions/migration.rs,migration.rs,desktop,rs,31,1250
flatpak/com.emubro.desktop.yml,com.emubro.desktop.yml,flatpak,yml,31,1012
js/language-manager/locale-validation.js,locale-validation.js,js,js,31,1082
desktop/src-tauri/bundle-resources/emubro-resources/help/theme-manager-reference.md,theme-manager-reference.md,desktop,md,29,874
desktop/src-tauri/src/bridge_extensions/core_base/mod.rs,mod.rs,desktop,rs,29,665
docs/help/theme-manager-reference.md,theme-manager-reference.md,docs,md,29,845
emubro-resources/help/theme-manager-reference.md,theme-manager-reference.md,emubro-resources,md,29,874
js/theme-manager/theme-runtime-utils.js,theme-runtime-utils.js,js,js,29,1219
scss/header/_win32.scss,_win32.scss,scss,scss,29,486
desktop/src/components/LegacyFrameHost.vue,LegacyFrameHost.vue,desktop,vue,28,431
emubro-locales-repo/README.md,README.md,emubro-locales-repo,md,28,849
translations-loader.js,translations-loader.js,Root,js,28,869
memory-bank/productContext.md,productContext.md,memory-bank,md,27,1195
community-themes/index.js,index.js,community-themes,js,26,1128
desktop/src-tauri/bundle-resources/community-themes/index.js,index.js,desktop,js,26,1128
desktop/src-tauri/bundle-resources/emubro-resources/help/emubro.html,emubro.html,desktop,html,24,1306
emubro-resources/help/emubro.html,emubro.html,emubro-resources,html,24,1306
desktop/src-tauri/bundle-resources/emubro-resources/help/emubro-about.html,emubro-about.html,desktop,html,23,1134
emubro-resources/help/emubro-about.html,emubro-about.html,emubro-resources,html,23,1134
js/theme-manager/llm-utils.js,llm-utils.js,js,js,23,1002
desktop/src-tauri/bundle-resources/emubro-resources/help/games.html,games.html,desktop,html,22,970
emubro-resources/help/games.html,games.html,emubro-resources,html,22,970
scss/_flags.scss,_flags.scss,scss,scss,22,919
desktop/src-tauri/bundle-resources/emubro-resources/help/emulators.html,emulators.html,desktop,html,21,928
desktop/src-tauri/bundle-resources/emubro-resources/help/games-change-game-properties.html,games-change-game-properties.html,desktop,html,21,862
emubro-resources/help/emulators.html,emulators.html,emubro-resources,html,21,928
emubro-resources/help/games-change-game-properties.html,games-change-game-properties.html,emubro-resources,html,21,862
desktop/src-tauri/bundle-resources/emubro-resources/help/find-covers.html,find-covers.html,desktop,html,20,795
desktop/src-tauri/bundle-resources/emubro-resources/help/updates.html,updates.html,desktop,html,20,740
emubro-resources/help/find-covers.html,find-covers.html,emubro-resources,html,20,795
emubro-resources/help/updates.html,updates.html,emubro-resources,html,20,740
js/game-manager/emulator-link-utils.js,emulator-link-utils.js,js,js,19,799
memory-bank/projectbrief.md,projectbrief.md,memory-bank,md,19,939
scss/styles.scss,styles.scss,scss,scss,18,424
desktop/src-tauri/bundle-resources/emubro-resources/help/explore-computer.html,explore-computer.html,desktop,html,17,744
desktop/src-tauri/bundle-resources/emubro-resources/help/games-add-game.html,games-add-game.html,desktop,html,17,676
emubro-locales-repo/flags/za.svg,za.svg,emubro-locales-repo,svg,17,860
emubro-resources/help/explore-computer.html,explore-computer.html,emubro-resources,html,17,744
emubro-resources/help/games-add-game.html,games-add-game.html,emubro-resources,html,17,676
desktop/src-tauri/bundle-resources/emubro-resources/help/appearance-view.html,appearance-view.html,desktop,html,16,615
desktop/src-tauri/bundle-resources/emubro-resources/help/appearance.html,appearance.html,desktop,html,16,656
desktop/src-tauri/bundle-resources/emubro-resources/help/configure-platforms.html,configure-platforms.html,desktop,html,16,691
desktop/src-tauri/bundle-resources/emubro-resources/help/emulators-add-emulator.html,emulators-add-emulator.html,desktop,html,16,640
desktop/src-tauri/bundle-resources/emubro-resources/help/explore-computer-search-now.html,explore-computer-search-now.html,desktop,html,16,560
desktop/src-tauri/bundle-resources/emubro-resources/help/games-remove-game.html,games-remove-game.html,desktop,html,16,700
desktop/src-tauri/bundle-resources/emubro-resources/help/help-us.html,help-us.html,desktop,html,16,630
emubro-resources/help/appearance-view.html,appearance-view.html,emubro-resources,html,16,615
emubro-resources/help/appearance.html,appearance.html,emubro-resources,html,16,656
emubro-resources/help/configure-platforms.html,configure-platforms.html,emubro-resources,html,16,691
emubro-resources/help/emulators-add-emulator.html,emulators-add-emulator.html,emubro-resources,html,16,640
emubro-resources/help/explore-computer-search-now.html,explore-computer-search-now.html,emubro-resources,html,16,560
emubro-resources/help/games-remove-game.html,games-remove-game.html,emubro-resources,html,16,700
emubro-resources/help/help-us.html,help-us.html,emubro-resources,html,16,630
flatpak/com.emubro.desktop.metainfo.xml,com.emubro.desktop.metainfo.xml,flatpak,xml,16,574
desktop/src-tauri/bundle-resources/emubro-resources/help/advanced-settings.html,advanced-settings.html,desktop,html,15,614
desktop/src-tauri/bundle-resources/emubro-resources/help/appearance-language.html,appearance-language.html,desktop,html,15,587
desktop/src-tauri/bundle-resources/emubro-resources/help/appearance-set-cover-size.html,appearance-set-cover-size.html,desktop,html,15,579
desktop/src-tauri/bundle-resources/emubro-resources/help/emulators-about-emulators.html,emulators-about-emulators.html,desktop,html,15,685
desktop/src-tauri/bundle-resources/emubro-resources/help/emulators-configure-emulator.html,emulators-configure-emulator.html,desktop,html,15,613
desktop/src-tauri/bundle-resources/emubro-resources/help/emulators-download-emulator.html,emulators-download-emulator.html,desktop,html,15,600
desktop/src-tauri/bundle-resources/emubro-resources/help/emulators-install-emulator.html,emulators-install-emulator.html,desktop,html,15,573
desktop/src-tauri/bundle-resources/emubro-resources/help/emulators-remove-emulator.html,emulators-remove-emulator.html,desktop,html,15,567
desktop/src-tauri/bundle-resources/emubro-resources/help/notifications.html,notifications.html,desktop,html,15,539
emubro-resources/help/advanced-settings.html,advanced-settings.html,emubro-resources,html,15,614
emubro-resources/help/appearance-language.html,appearance-language.html,emubro-resources,html,15,587
emubro-resources/help/appearance-set-cover-size.html,appearance-set-cover-size.html,emubro-resources,html,15,579
emubro-resources/help/emulators-about-emulators.html,emulators-about-emulators.html,emubro-resources,html,15,685
emubro-resources/help/emulators-configure-emulator.html,emulators-configure-emulator.html,emubro-resources,html,15,613
emubro-resources/help/emulators-download-emulator.html,emulators-download-emulator.html,emubro-resources,html,15,600
emubro-resources/help/emulators-install-emulator.html,emulators-install-emulator.html,emubro-resources,html,15,573
emubro-resources/help/emulators-remove-emulator.html,emulators-remove-emulator.html,emubro-resources,html,15,567
emubro-resources/help/notifications.html,notifications.html,emubro-resources,html,15,539
desktop/src-tauri/bundle-resources/emubro-resources/help/explore-computer-quick-search.html,explore-computer-quick-search.html,desktop,html,14,511
emubro-resources/help/explore-computer-quick-search.html,explore-computer-quick-search.html,emubro-resources,html,14,511
desktop/src-tauri/bundle-resources/emubro-resources/help/explore-computer-repeat-last-search.html,explore-computer-repeat-last-search.html,desktop,html,13,465
emubro-resources/help/explore-computer-repeat-last-search.html,explore-computer-repeat-last-search.html,emubro-resources,html,13,465
desktop/src-tauri/bundle-resources/emubro-resources/help/explore-computer-custom-search.html,explore-computer-custom-search.html,desktop,html,11,448
desktop/src-tauri/capabilities/default.json,default.json,desktop,json,11,355
desktop/src/styles/main.scss,main.scss,desktop,scss,11,350
emubro-locales-repo/flags/jp.svg,jp.svg,emubro-locales-repo,svg,11,470
emubro-resources/help/explore-computer-custom-search.html,explore-computer-custom-search.html,emubro-resources,html,11,448
desktop/src-tauri/src/bridge_extensions/core_base/state/mod.rs,mod.rs,desktop,rs,9,141
emubro-locales-repo/flags/us.svg,us.svg,emubro-locales-repo,svg,9,648
flatpak/com.emubro.desktop.desktop,com.emubro.desktop.desktop,flatpak,desktop,9,174
scss/_games.scss,_games.scss,scss,scss,9,254
scss/_tools.scss,_tools.scss,scss,scss,9,267
scss/_header.scss,_header.scss,scss,scss,8,232
CLAUDE.MD,CLAUDE.MD,Root,md,7,368
desktop/src-tauri/bundle-resources/emubro-resources/tags/ice-hockey.yaml,ice-hockey.yaml,desktop,yaml,7,67
desktop/src-tauri/bundle-resources/emubro-resources/tags/multiplayer.yaml,multiplayer.yaml,desktop,yaml,7,65
desktop/src-tauri/bundle-resources/emubro-resources/tags/platformer.yaml,platformer.yaml,desktop,yaml,7,67
desktop/src-tauri/bundle-resources/emubro-resources/tags/side-scroller.yaml,side-scroller.yaml,desktop,yaml,7,72
desktop/src-tauri/bundle-resources/emubro-resources/tags/soccer.yaml,soccer.yaml,desktop,yaml,7,50
desktop/src-tauri/bundle-resources/emubro-resources/tags/sports.yaml,sports.yaml,desktop,yaml,7,48
desktop/src-tauri/bundle-resources/emubro-resources/tags/strategy.yaml,strategy.yaml,desktop,yaml,7,59
desktop/src-tauri/bundle-resources/emubro-resources/tags/superhero.yaml,superhero.yaml,desktop,yaml,7,62
emubro-locales-repo/flags/it.svg,it.svg,emubro-locales-repo,svg,7,289
emubro-resources/tags/ice-hockey.yaml,ice-hockey.yaml,emubro-resources,yaml,7,67
emubro-resources/tags/multiplayer.yaml,multiplayer.yaml,emubro-resources,yaml,7,65
emubro-resources/tags/platformer.yaml,platformer.yaml,emubro-resources,yaml,7,67
emubro-resources/tags/side-scroller.yaml,side-scroller.yaml,emubro-resources,yaml,7,72
emubro-resources/tags/soccer.yaml,soccer.yaml,emubro-resources,yaml,7,50
emubro-resources/tags/sports.yaml,sports.yaml,emubro-resources,yaml,7,48
emubro-resources/tags/strategy.yaml,strategy.yaml,emubro-resources,yaml,7,59
emubro-resources/tags/superhero.yaml,superhero.yaml,emubro-resources,yaml,7,62
desktop/src-tauri/bundle-resources/emubro-resources/tags/adventure.yaml,adventure.yaml,desktop,yaml,6,49
desktop/src-tauri/bundle-resources/emubro-resources/tags/chess.yaml,chess.yaml,desktop,yaml,6,42
desktop/src-tauri/bundle-resources/emubro-resources/tags/maze.yaml,maze.yaml,desktop,yaml,6,44
desktop/src-tauri/bundle-resources/emubro-resources/tags/pinball.yaml,pinball.yaml,desktop,yaml,6,45
desktop/src-tauri/bundle-resources/emubro-resources/tags/racing.yaml,racing.yaml,desktop,yaml,6,46
desktop/src-tauri/bundle-resources/emubro-resources/tags/vehicular-combat.yaml,vehicular-combat.yaml,desktop,yaml,6,63
emubro-resources/tags/adventure.yaml,adventure.yaml,emubro-resources,yaml,6,49
emubro-resources/tags/chess.yaml,chess.yaml,emubro-resources,yaml,6,42
emubro-resources/tags/maze.yaml,maze.yaml,emubro-resources,yaml,6,44
emubro-resources/tags/pinball.yaml,pinball.yaml,emubro-resources,yaml,6,45
emubro-resources/tags/racing.yaml,racing.yaml,emubro-resources,yaml,6,46
emubro-resources/tags/vehicular-combat.yaml,vehicular-combat.yaml,emubro-resources,yaml,6,63
desktop/src-tauri/bundle-resources/emubro-resources/emulators/project64/other/reset_nagware.bat,reset_nagware.bat,desktop,bat,5,199
desktop/src-tauri/bundle-resources/emubro-resources/tags/action-adventure.yaml,action-adventure.yaml,desktop,yaml,5,46
desktop/src-tauri/bundle-resources/emubro-resources/tags/action.yaml,action.yaml,desktop,yaml,5,36
desktop/src-tauri/bundle-resources/emubro-resources/tags/arcade.yaml,arcade.yaml,desktop,yaml,5,36
desktop/src-tauri/bundle-resources/emubro-resources/tags/artillery.yaml,artillery.yaml,desktop,yaml,5,39
desktop/src-tauri/bundle-resources/emubro-resources/tags/baseball.yaml,baseball.yaml,desktop,yaml,5,38
desktop/src-tauri/bundle-resources/emubro-resources/tags/basketball.yaml,basketball.yaml,desktop,yaml,5,40
desktop/src-tauri/bundle-resources/emubro-resources/tags/battle.yaml,battle.yaml,desktop,yaml,5,36
desktop/src-tauri/bundle-resources/emubro-resources/tags/beat-em-up.yaml,beat-em-up.yaml,desktop,yaml,5,41
desktop/src-tauri/bundle-resources/emubro-resources/tags/bike.yaml,bike.yaml,desktop,yaml,5,34
desktop/src-tauri/bundle-resources/emubro-resources/tags/board.yaml,board.yaml,desktop,yaml,5,35
desktop/src-tauri/bundle-resources/emubro-resources/tags/bowling.yaml,bowling.yaml,desktop,yaml,5,37
desktop/src-tauri/bundle-resources/emubro-resources/tags/boxing.yaml,boxing.yaml,desktop,yaml,5,36
desktop/src-tauri/bundle-resources/emubro-resources/tags/brawler.yaml,brawler.yaml,desktop,yaml,5,37
desktop/src-tauri/bundle-resources/emubro-resources/tags/bullet-hell.yaml,bullet-hell.yaml,desktop,yaml,5,41
desktop/src-tauri/bundle-resources/emubro-resources/tags/card-game.yaml,card-game.yaml,desktop,yaml,5,39
desktop/src-tauri/bundle-resources/emubro-resources/tags/casino.yaml,casino.yaml,desktop,yaml,5,36
desktop/src-tauri/bundle-resources/emubro-resources/tags/cinematic.yaml,cinematic.yaml,desktop,yaml,5,39
desktop/src-tauri/bundle-resources/emubro-resources/tags/collection.yaml,collection.yaml,desktop,yaml,5,40
desktop/src-tauri/bundle-resources/emubro-resources/tags/combat.yaml,combat.yaml,desktop,yaml,5,36
desktop/src-tauri/bundle-resources/emubro-resources/tags/dance-rhythm.yaml,dance-rhythm.yaml,desktop,yaml,5,42
desktop/src-tauri/bundle-resources/emubro-resources/tags/dating.yaml,dating.yaml,desktop,yaml,5,36
desktop/src-tauri/bundle-resources/emubro-resources/tags/drifting.yaml,drifting.yaml,desktop,yaml,5,38
desktop/src-tauri/bundle-resources/emubro-resources/tags/driving.yaml,driving.yaml,desktop,yaml,5,37
desktop/src-tauri/bundle-resources/emubro-resources/tags/dueling.yaml,dueling.yaml,desktop,yaml,5,37
desktop/src-tauri/bundle-resources/emubro-resources/tags/dungeon-crawler.yaml,dungeon-crawler.yaml,desktop,yaml,5,45
desktop/src-tauri/bundle-resources/emubro-resources/tags/educational.yaml,educational.yaml,desktop,yaml,5,41
desktop/src-tauri/bundle-resources/emubro-resources/tags/emergent.yaml,emergent.yaml,desktop,yaml,5,38
desktop/src-tauri/bundle-resources/emubro-resources/tags/fantasy.yaml,fantasy.yaml,desktop,yaml,5,37
desktop/src-tauri/bundle-resources/emubro-resources/tags/farm.yaml,farm.yaml,desktop,yaml,5,34
desktop/src-tauri/bundle-resources/emubro-resources/tags/fighting.yaml,fighting.yaml,desktop,yaml,5,38
desktop/src-tauri/bundle-resources/emubro-resources/tags/first-person-shooter.yaml,first-person-shooter.yaml,desktop,yaml,5,50
desktop/src-tauri/bundle-resources/emubro-resources/tags/fishing.yaml,fishing.yaml,desktop,yaml,5,37
desktop/src-tauri/bundle-resources/emubro-resources/tags/flight.yaml,flight.yaml,desktop,yaml,5,36
desktop/src-tauri/bundle-resources/emubro-resources/tags/football.yaml,football.yaml,desktop,yaml,5,38
desktop/src-tauri/bundle-resources/emubro-resources/tags/game-show.yaml,game-show.yaml,desktop,yaml,5,39
desktop/src-tauri/bundle-resources/emubro-resources/tags/golf.yaml,golf.yaml,desktop,yaml,5,34
desktop/src-tauri/bundle-resources/emubro-resources/tags/hack-and-slay.yaml,hack-and-slay.yaml,desktop,yaml,5,43
desktop/src-tauri/bundle-resources/emubro-resources/tags/hockey.yaml,hockey.yaml,desktop,yaml,5,36
desktop/src-tauri/bundle-resources/emubro-resources/tags/horror.yaml,horror.yaml,desktop,yaml,5,36
desktop/src-tauri/bundle-resources/emubro-resources/tags/kart.yaml,kart.yaml,desktop,yaml,5,34
desktop/src-tauri/bundle-resources/emubro-resources/tags/minigame.yaml,minigame.yaml,desktop,yaml,5,38
desktop/src-tauri/bundle-resources/emubro-resources/tags/misc.yaml,misc.yaml,desktop,yaml,5,34
desktop/src-tauri/bundle-resources/emubro-resources/tags/music.yaml,music.yaml,desktop,yaml,5,35
desktop/src-tauri/bundle-resources/emubro-resources/tags/ninja.yaml,ninja.yaml,desktop,yaml,5,35
desktop/src-tauri/bundle-resources/emubro-resources/tags/paint.yaml,paint.yaml,desktop,yaml,5,35
desktop/src-tauri/bundle-resources/emubro-resources/tags/party.yaml,party.yaml,desktop,yaml,5,35
desktop/src-tauri/bundle-resources/emubro-resources/tags/pool.yaml,pool.yaml,desktop,yaml,5,34
desktop/src-tauri/bundle-resources/emubro-resources/tags/puzzle.yaml,puzzle.yaml,desktop,yaml,5,36
desktop/src-tauri/bundle-resources/emubro-resources/tags/roguelike.yaml,roguelike.yaml,desktop,yaml,5,39
desktop/src-tauri/bundle-resources/emubro-resources/tags/rpg.yaml,rpg.yaml,desktop,yaml,5,33
desktop/src-tauri/bundle-resources/emubro-resources/tags/run-and-gun.yaml,run-and-gun.yaml,desktop,yaml,5,41
desktop/src-tauri/bundle-resources/emubro-resources/tags/scifi.yaml,scifi.yaml,desktop,yaml,5,36
desktop/src-tauri/bundle-resources/emubro-resources/tags/scrolling.yaml,scrolling.yaml,desktop,yaml,5,39
desktop/src-tauri/bundle-resources/emubro-resources/tags/shoot-em-up.yaml,shoot-em-up.yaml,desktop,yaml,5,42
desktop/src-tauri/bundle-resources/emubro-resources/tags/shooter.yaml,shooter.yaml,desktop,yaml,5,37
desktop/src-tauri/bundle-resources/emubro-resources/tags/simulation.yaml,simulation.yaml,desktop,yaml,5,40
desktop/src-tauri/bundle-resources/emubro-resources/tags/simulator.yaml,simulator.yaml,desktop,yaml,5,39
desktop/src-tauri/bundle-resources/emubro-resources/tags/single-player.yaml,single-player.yaml,desktop,yaml,5,43
desktop/src-tauri/bundle-resources/emubro-resources/tags/snowboarding.yaml,snowboarding.yaml,desktop,yaml,5,42
desktop/src-tauri/bundle-resources/emubro-resources/tags/stealth.yaml,stealth.yaml,desktop,yaml,5,37
desktop/src-tauri/bundle-resources/emubro-resources/tags/survival-horror.yaml,survival-horror.yaml,desktop,yaml,5,45
desktop/src-tauri/bundle-resources/emubro-resources/tags/survival.yaml,survival.yaml,desktop,yaml,5,38
desktop/src-tauri/bundle-resources/emubro-resources/tags/tactical.yaml,tactical.yaml,desktop,yaml,5,38
desktop/src-tauri/bundle-resources/emubro-resources/tags/tennis.yaml,tennis.yaml,desktop,yaml,5,36
desktop/src-tauri/bundle-resources/emubro-resources/tags/third-person-shooter.yaml,third-person-shooter.yaml,desktop,yaml,5,50
desktop/src-tauri/icons/android/mipmap-anydpi-v26/ic_launcher.xml,ic_launcher.xml,desktop,xml,5,261
emubro-locales-repo/flags/de.svg,de.svg,emubro-locales-repo,svg,5,221
emubro-locales-repo/flags/fr.svg,fr.svg,emubro-locales-repo,svg,5,231
emubro-locales-repo/flags/nl.svg,nl.svg,emubro-locales-repo,svg,5,225
emubro-resources/emulators/project64/other/reset_nagware.bat,reset_nagware.bat,emubro-resources,bat,5,199
emubro-resources/tags/action-adventure.yaml,action-adventure.yaml,emubro-resources,yaml,5,46
emubro-resources/tags/action.yaml,action.yaml,emubro-resources,yaml,5,36
emubro-resources/tags/arcade.yaml,arcade.yaml,emubro-resources,yaml,5,36
emubro-resources/tags/artillery.yaml,artillery.yaml,emubro-resources,yaml,5,39
emubro-resources/tags/baseball.yaml,baseball.yaml,emubro-resources,yaml,5,38
emubro-resources/tags/basketball.yaml,basketball.yaml,emubro-resources,yaml,5,40
emubro-resources/tags/battle.yaml,battle.yaml,emubro-resources,yaml,5,36
emubro-resources/tags/beat-em-up.yaml,beat-em-up.yaml,emubro-resources,yaml,5,41
emubro-resources/tags/bike.yaml,bike.yaml,emubro-resources,yaml,5,34
emubro-resources/tags/board.yaml,board.yaml,emubro-resources,yaml,5,35
emubro-resources/tags/bowling.yaml,bowling.yaml,emubro-resources,yaml,5,37
emubro-resources/tags/boxing.yaml,boxing.yaml,emubro-resources,yaml,5,36
emubro-resources/tags/brawler.yaml,brawler.yaml,emubro-resources,yaml,5,37
emubro-resources/tags/bullet-hell.yaml,bullet-hell.yaml,emubro-resources,yaml,5,41
emubro-resources/tags/card-game.yaml,card-game.yaml,emubro-resources,yaml,5,39
emubro-resources/tags/casino.yaml,casino.yaml,emubro-resources,yaml,5,36
emubro-resources/tags/cinematic.yaml,cinematic.yaml,emubro-resources,yaml,5,39
emubro-resources/tags/collection.yaml,collection.yaml,emubro-resources,yaml,5,40
emubro-resources/tags/combat.yaml,combat.yaml,emubro-resources,yaml,5,36
emubro-resources/tags/dance-rhythm.yaml,dance-rhythm.yaml,emubro-resources,yaml,5,42
emubro-resources/tags/dating.yaml,dating.yaml,emubro-resources,yaml,5,36
emubro-resources/tags/drifting.yaml,drifting.yaml,emubro-resources,yaml,5,38
emubro-resources/tags/driving.yaml,driving.yaml,emubro-resources,yaml,5,37
emubro-resources/tags/dueling.yaml,dueling.yaml,emubro-resources,yaml,5,37
emubro-resources/tags/dungeon-crawler.yaml,dungeon-crawler.yaml,emubro-resources,yaml,5,45
emubro-resources/tags/educational.yaml,educational.yaml,emubro-resources,yaml,5,41
emubro-resources/tags/emergent.yaml,emergent.yaml,emubro-resources,yaml,5,38
emubro-resources/tags/fantasy.yaml,fantasy.yaml,emubro-resources,yaml,5,37
emubro-resources/tags/farm.yaml,farm.yaml,emubro-resources,yaml,5,34
emubro-resources/tags/fighting.yaml,fighting.yaml,emubro-resources,yaml,5,38
emubro-resources/tags/first-person-shooter.yaml,first-person-shooter.yaml,emubro-resources,yaml,5,50
emubro-resources/tags/fishing.yaml,fishing.yaml,emubro-resources,yaml,5,37
emubro-resources/tags/flight.yaml,flight.yaml,emubro-resources,yaml,5,36
emubro-resources/tags/football.yaml,football.yaml,emubro-resources,yaml,5,38
emubro-resources/tags/game-show.yaml,game-show.yaml,emubro-resources,yaml,5,39
emubro-resources/tags/golf.yaml,golf.yaml,emubro-resources,yaml,5,34
emubro-resources/tags/hack-and-slay.yaml,hack-and-slay.yaml,emubro-resources,yaml,5,43
emubro-resources/tags/hockey.yaml,hockey.yaml,emubro-resources,yaml,5,36
emubro-resources/tags/horror.yaml,horror.yaml,emubro-resources,yaml,5,36
emubro-resources/tags/kart.yaml,kart.yaml,emubro-resources,yaml,5,34
emubro-resources/tags/minigame.yaml,minigame.yaml,emubro-resources,yaml,5,38
emubro-resources/tags/misc.yaml,misc.yaml,emubro-resources,yaml,5,34
emubro-resources/tags/music.yaml,music.yaml,emubro-resources,yaml,5,35
emubro-resources/tags/ninja.yaml,ninja.yaml,emubro-resources,yaml,5,35
emubro-resources/tags/paint.yaml,paint.yaml,emubro-resources,yaml,5,35
emubro-resources/tags/party.yaml,party.yaml,emubro-resources,yaml,5,35
emubro-resources/tags/pool.yaml,pool.yaml,emubro-resources,yaml,5,34
emubro-resources/tags/puzzle.yaml,puzzle.yaml,emubro-resources,yaml,5,36
emubro-resources/tags/roguelike.yaml,roguelike.yaml,emubro-resources,yaml,5,39
emubro-resources/tags/rpg.yaml,rpg.yaml,emubro-resources,yaml,5,33
emubro-resources/tags/run-and-gun.yaml,run-and-gun.yaml,emubro-resources,yaml,5,41
emubro-resources/tags/scifi.yaml,scifi.yaml,emubro-resources,yaml,5,36
emubro-resources/tags/scrolling.yaml,scrolling.yaml,emubro-resources,yaml,5,39
emubro-resources/tags/shoot-em-up.yaml,shoot-em-up.yaml,emubro-resources,yaml,5,42
emubro-resources/tags/shooter.yaml,shooter.yaml,emubro-resources,yaml,5,37
emubro-resources/tags/simulation.yaml,simulation.yaml,emubro-resources,yaml,5,40
emubro-resources/tags/simulator.yaml,simulator.yaml,emubro-resources,yaml,5,39
emubro-resources/tags/single-player.yaml,single-player.yaml,emubro-resources,yaml,5,43
emubro-resources/tags/snowboarding.yaml,snowboarding.yaml,emubro-resources,yaml,5,42
emubro-resources/tags/stealth.yaml,stealth.yaml,emubro-resources,yaml,5,37
emubro-resources/tags/survival-horror.yaml,survival-horror.yaml,emubro-resources,yaml,5,45
emubro-resources/tags/survival.yaml,survival.yaml,emubro-resources,yaml,5,38
emubro-resources/tags/tactical.yaml,tactical.yaml,emubro-resources,yaml,5,38
emubro-resources/tags/tennis.yaml,tennis.yaml,emubro-resources,yaml,5,36
emubro-resources/tags/third-person-shooter.yaml,third-person-shooter.yaml,emubro-resources,yaml,5,50
tmp-start-out.log,tmp-start-out.log,Root,log,5,61
desktop/src-tauri/icons/android/values/ic_launcher_background.xml,ic_launcher_background.xml,desktop,xml,4,115
desktop/src-tauri/src/bridge_extensions/core.rs,core.rs,desktop,rs,4,74
desktop/src-tauri/build.rs,build.rs,desktop,rs,3,39
desktop/src-tauri/gen/schemas/acl-manifests.json,acl-manifests.json,desktop,json,1,64079
desktop/src-tauri/gen/schemas/capabilities.json,capabilities.json,desktop,json,1,290
js/about-dialog.js,about-dialog.js,js,js,1,44
js/community-manager.js,community-manager.js,js,js,1,49
js/docking-manager.js,docking-manager.js,js,js,1,47
js/drag-drop-manager.js,drag-drop-manager.js,js,js,1,49
js/game-manager.js,game-manager.js,js,js,1,44
js/game-session-overlay-window.js,game-session-overlay-window.js,js,js,1,59
js/game-session-overlay.js,game-session-overlay.js,js,js,1,52
js/gamepad-binding-utils.js,gamepad-binding-utils.js,js,js,1,53
js/gamepad-manager.js,gamepad-manager.js,js,js,1,47
